Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;
250510505000002;1;493;0;2;4;2;10;14;13;7;14;12;13;4;7;13;13;13;7;11;19;18;9;13;9;7;17;6;6;6;6;6;11;10;4;5;5;11;5;10;7;8;9;3;7;12;10;6;4;2;5;9;6;6;4;2;3;2;2;1;4;0;3;1;2;2;3;2;4;3;1;2;5;0;1;3;0;7;142;90;173;3;24;14;18;7;
250510505000003;1;681;1;6;8;12;12;17;18;20;18;16;21;13;19;25;18;19;23;20;19;19;19;15;17;17;7;15;5;10;15;16;16;15;13;8;9;7;8;8;8;8;6;11;2;7;5;6;3;3;4;4;5;7;6;1;1;4;1;3;6;1;3;3;2;1;1;1;1;2;3;2;2;0;1;2;1;10;180;129;250;1;46;5;27;1;
250510505000004;1;412;1;1;8;7;8;8;9;12;12;5;7;4;6;8;8;9;6;14;13;11;8;7;6;14;4;9;6;3;9;9;5;9;11;11;4;6;8;5;7;7;3;6;4;6;3;3;5;5;6;1;4;5;4;5;3;3;2;2;4;3;3;1;2;2;4;2;2;0;0;3;1;3;2;0;1;4;128;101;125;1;18;3;10;0;
250510505000005;1;556;3;1;12;17;11;12;11;16;15;12;19;11;16;14;12;20;16;12;14;14;10;11;9;15;11;8;6;3;7;12;10;6;14;7;12;10;8;6;5;8;5;7;7;3;5;2;5;6;8;4;1;4;3;4;1;7;5;4;3;2;2;1;2;4;2;2;3;0;0;1;2;0;2;1;0;12;144;93;187;4;33;11;24;2;
250510505000006;1;469;2;6;3;8;14;13;6;9;17;11;11;13;12;13;11;10;21;13;7;16;10;4;7;12;10;10;10;7;4;7;9;10;12;4;8;9;6;7;5;6;4;3;5;4;9;4;4;4;3;2;4;1;1;2;1;3;2;2;1;1;2;2;2;1;3;0;5;3;3;4;0;1;2;1;0;7;134;88;153;2;28;7;19;0;
250510505000007;1;363;0;4;5;7;5;10;5;7;8;6;12;4;9;9;5;4;9;5;8;8;9;9;7;5;3;5;6;8;7;4;8;4;8;7;1;6;10;3;7;5;5;5;3;2;2;2;1;4;5;6;4;3;3;2;7;1;3;3;4;1;2;3;1;1;1;1;2;1;2;6;3;1;1;1;1;18;107;66;116;3;22;4;18;0;
250510505000008;1;555;3;3;5;15;11;10;5;13;22;25;13;18;15;15;16;7;17;25;21;15;7;12;6;14;10;9;13;9;14;16;15;7;8;8;5;3;6;7;5;7;5;8;8;5;6;2;3;4;6;5;3;3;4;4;3;2;6;2;2;3;2;2;0;0;0;3;2;2;0;0;0;0;0;0;0;5;149;130;182;4;16;8;28;1;
250510505000009;1;424;3;6;8;6;5;9;8;8;9;15;8;11;6;9;7;3;8;5;8;5;7;8;7;6;7;3;11;12;3;3;14;8;7;6;10;11;2;4;7;8;7;5;5;4;5;4;6;6;6;2;3;4;3;6;3;1;3;6;2;2;1;2;3;2;2;4;3;7;3;1;2;2;2;2;4;10;132;98;125;4;19;1;10;0;
250510505000010;1;428;4;3;9;10;8;10;5;12;11;10;16;7;10;8;9;13;12;13;9;8;9;9;12;10;9;7;10;6;7;12;4;10;4;2;6;9;10;10;4;6;9;9;0;3;0;6;4;4;3;3;0;3;0;1;3;2;2;1;2;3;1;2;2;1;1;0;3;3;3;2;2;1;2;0;0;4;123;98;138;4;16;3;11;1;
250510505000011;1;455;1;3;4;8;8;7;9;9;11;9;12;9;9;13;11;9;8;11;11;11;8;7;6;9;7;5;7;5;8;4;9;3;6;7;7;4;10;5;11;8;7;8;5;10;5;4;6;8;5;7;2;5;6;2;6;4;2;3;2;4;2;2;1;2;4;4;2;0;2;3;2;4;1;2;4;10;135;76;158;4;23;8;23;1;
250510505000012;8;311;3;2;8;6;7;4;7;7;8;16;12;14;8;13;14;9;12;13;15;11;10;6;5;4;3;2;2;2;2;7;7;5;1;3;3;4;1;4;3;6;2;5;5;2;4;3;2;0;0;0;1;1;1;2;0;0;2;0;1;0;1;0;0;0;0;3;1;1;0;1;1;1;0;0;1;1;68;60;140;2;10;0;3;0;
250510505000013;8;349;1;3;5;11;6;6;14;5;15;13;14;11;13;7;14;9;11;12;13;8;6;3;5;4;9;3;10;5;8;8;4;8;8;1;3;2;6;4;2;3;2;2;2;4;5;0;1;1;4;0;5;1;5;0;1;3;1;1;1;2;1;0;2;0;1;1;1;2;2;0;0;0;0;1;0;4;86;85;128;1;11;1;11;0;
250510505000014;8;236;0;1;2;4;5;8;9;7;10;12;7;9;7;5;5;10;5;4;4;8;1;1;5;4;3;2;4;4;4;3;5;4;1;4;3;2;0;4;3;4;6;2;6;2;3;1;1;4;1;3;1;4;2;1;0;3;1;0;1;0;0;1;1;2;0;1;0;0;1;2;1;0;0;1;0;1;53;55;101;1;8;0;6;0;
250510505000015;8;145;1;0;2;3;2;2;2;2;2;3;4;4;5;6;6;4;2;7;5;5;5;2;4;2;3;0;3;2;3;3;0;4;2;4;1;0;0;2;3;3;2;0;1;1;2;2;1;1;1;3;3;2;0;0;0;0;0;2;2;1;0;1;0;1;1;1;0;0;2;0;0;1;0;0;1;0;29;38;56;1;5;0;7;0;
250510505000016;8;186;1;0;2;2;6;4;5;8;4;8;6;6;6;9;4;3;2;4;4;2;4;5;5;2;3;5;4;5;2;3;1;5;5;2;2;3;1;4;2;6;2;2;2;0;1;1;0;0;2;0;2;3;1;0;1;2;1;0;1;0;0;0;1;1;1;0;0;1;0;2;0;0;0;1;1;2;41;54;68;0;3;1;7;1;
250510505000017;8;91;0;1;0;0;3;1;1;1;3;3;1;5;1;6;3;4;2;1;2;4;2;1;1;2;3;2;1;1;0;0;3;1;2;1;0;1;0;2;2;2;1;0;1;0;1;2;2;0;0;2;0;0;0;1;1;1;0;2;0;1;1;1;0;0;0;0;2;0;1;0;0;0;0;0;0;2;23;25;25;0;7;2;5;0;
250510505000018;8;165;0;1;4;3;4;5;4;4;6;11;3;9;6;6;2;2;4;6;8;5;9;2;3;1;3;4;0;2;4;2;4;5;3;3;0;2;1;3;0;1;1;1;1;3;1;0;0;1;0;0;0;0;0;1;1;2;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;2;29;46;61;0;11;2;4;0;
250510505000019;8;227;1;1;3;1;10;7;6;11;7;12;10;11;2;9;5;10;3;12;9;6;7;1;3;2;5;2;5;0;2;2;5;2;2;5;2;3;0;4;4;2;1;2;3;1;3;5;1;4;1;2;1;3;0;0;0;1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;45;52;96;1;8;2;7;0;
250510505000020;8;195;0;0;1;9;3;5;5;6;8;7;5;9;8;7;9;4;8;7;6;6;6;6;5;3;2;3;1;1;2;1;1;4;6;4;0;0;3;1;1;1;2;4;0;1;1;1;1;2;2;0;0;1;1;0;1;0;0;0;1;0;2;1;1;1;0;1;0;0;1;1;0;0;0;0;2;3;36;44;89;1;8;1;3;0;
250510505000021;8;164;1;2;4;3;3;1;3;7;3;4;4;8;6;4;7;8;5;4;4;5;3;3;2;2;2;1;1;2;5;4;2;1;2;5;3;2;2;2;1;1;0;3;0;0;2;0;0;3;0;1;1;1;0;2;0;1;0;1;0;2;1;0;0;1;1;2;2;3;0;0;1;0;0;0;0;4;36;37;58;2;8;5;5;0;
250510505000022;5;68;1;2;2;0;0;2;4;1;2;3;3;2;2;0;2;1;7;1;0;2;2;3;1;1;3;2;2;2;1;0;1;1;2;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;17;32;0;1;0;0;0;
250510505000023;1;384;0;1;5;3;4;6;5;8;11;7;2;6;4;5;12;11;13;12;9;13;10;4;7;5;8;9;4;6;4;6;4;4;7;4;5;3;7;5;3;4;3;8;2;4;5;4;3;4;7;3;6;2;7;4;3;3;3;4;2;3;4;3;3;1;3;2;2;4;3;3;6;1;3;4;1;15;124;68;108;1;27;5;36;0;
250510505000024;1;526;4;2;5;3;12;13;11;13;21;16;17;16;15;7;9;17;10;14;11;10;19;6;13;13;11;13;5;11;8;16;9;9;6;8;8;13;4;5;4;7;5;9;6;7;6;6;5;2;7;4;4;3;2;5;2;3;1;3;1;2;0;3;4;2;0;4;1;2;2;1;3;2;0;0;2;3;146;118;185;2;28;4;17;0;
250510505000025;1;391;1;3;3;8;12;13;17;18;17;17;13;5;12;8;9;9;13;18;15;11;11;6;10;5;6;7;11;5;6;8;11;4;7;4;7;5;9;4;2;3;4;8;1;0;1;1;0;0;1;0;2;1;3;1;0;0;2;0;1;0;0;1;0;0;1;1;2;1;0;2;0;0;0;1;0;3;102;79;153;0;18;2;10;0;
250510505000026;1;448;4;6;8;14;10;7;10;18;13;15;11;17;14;13;12;16;18;24;12;11;12;12;7;9;4;5;12;6;7;7;13;4;2;5;4;5;3;4;3;2;6;4;5;5;3;1;5;3;2;1;2;3;4;1;4;1;0;3;0;0;0;2;0;0;0;2;2;0;2;0;0;0;0;1;0;7;120;74;157;8;17;4;21;5;
250510505000027;1;314;1;2;4;6;6;6;9;7;14;7;11;7;8;11;4;7;6;7;10;4;8;6;6;3;12;5;4;7;8;4;9;6;3;5;5;6;4;2;6;4;3;1;3;5;0;1;2;2;2;1;2;4;2;1;3;3;1;3;3;2;2;2;1;3;3;1;2;0;1;0;1;0;0;1;1;2;73;58;121;2;19;5;11;0;
250510505000028;1;516;6;8;15;19;13;18;11;18;17;15;17;14;11;10;8;9;17;22;13;12;12;11;16;10;11;16;9;8;14;6;5;6;11;11;4;9;4;4;2;5;6;6;3;2;2;4;1;2;2;4;6;2;3;0;4;2;0;1;2;1;1;2;2;3;1;2;0;3;0;0;0;0;0;0;0;2;148;117;142;8;9;11;17;3;
250510505000029;1;477;2;6;8;14;9;7;11;13;16;15;12;8;9;9;14;19;15;11;12;15;7;7;7;9;10;5;7;9;4;6;6;8;5;8;10;10;6;8;6;8;7;4;4;9;5;3;6;7;3;4;7;1;0;2;3;1;2;5;1;3;4;2;5;0;0;3;1;1;0;0;1;1;0;2;0;9;130;91;159;6;23;7;14;0;
250510505000030;1;484;4;7;7;9;8;11;11;15;18;13;9;8;14;15;10;14;12;14;19;14;11;15;11;12;11;4;8;6;10;12;10;5;10;1;2;9;3;7;5;5;3;5;5;6;6;4;2;4;1;4;2;5;2;0;6;2;2;3;1;3;2;1;1;2;1;3;1;3;2;0;0;1;0;2;2;8;136;96;169;1;27;3;15;2;
250510505000031;1;475;1;5;9;9;12;15;16;14;14;15;8;19;10;16;8;14;14;14;17;10;9;13;10;9;7;1;3;5;2;9;7;4;8;10;8;13;5;12;3;4;9;6;4;4;3;7;2;0;2;2;7;9;2;7;2;2;3;0;1;2;3;2;1;1;0;1;0;1;0;1;1;2;2;0;1;3;133;72;161;6;37;8;19;1;
250510510000001;1;86;1;2;1;0;2;1;4;4;2;4;3;1;1;5;1;2;3;2;1;2;3;2;3;1;3;2;1;2;0;2;4;1;1;1;2;0;0;1;1;0;0;0;0;0;1;0;0;0;2;0;0;0;1;1;1;0;0;1;0;0;0;2;1;0;0;1;0;1;1;1;0;0;0;0;0;0;21;21;33;0;4;0;0;1;
250510510000002;8;220;2;0;2;8;7;7;6;3;9;9;5;6;8;5;2;4;10;5;5;5;8;3;4;5;4;4;10;3;4;6;1;7;0;0;1;2;1;5;1;3;5;1;0;2;2;2;3;3;2;2;1;1;2;1;1;0;2;2;1;2;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;49;63;80;0;5;0;4;0;
250510510000003;8;115;0;1;0;2;2;4;4;5;6;7;4;4;1;3;3;1;3;3;4;1;1;4;1;2;4;1;2;3;2;0;3;2;0;4;0;1;2;0;0;2;1;3;0;1;0;1;1;1;0;1;0;1;2;2;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;0;1;1;23;31;45;1;7;0;3;0;
250510510000004;8;356;1;0;3;5;9;11;9;12;10;18;8;14;13;17;10;17;10;10;14;12;9;9;6;4;3;8;7;3;3;7;5;3;3;3;4;3;2;2;6;1;3;4;2;4;2;8;2;4;3;1;4;4;2;2;1;4;1;3;0;0;0;1;0;1;1;0;1;0;1;2;0;0;0;0;0;1;73;103;145;1;7;1;7;1;
250510510000005;8;276;0;1;1;3;4;5;10;11;13;10;14;10;11;10;8;9;12;10;8;6;2;6;5;7;2;3;7;5;2;4;3;4;2;8;2;5;3;2;3;6;5;3;3;0;0;2;3;3;1;4;1;1;2;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;2;0;0;1;0;0;1;48;58;125;0;23;1;9;3;
250510510000006;8;65;0;0;0;1;2;2;1;0;2;9;1;2;2;2;2;2;4;5;1;4;1;1;1;0;2;2;0;0;2;2;0;1;1;1;3;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;31;2;0;2;2;0;
250510510000007;8;378;2;3;4;6;12;7;10;12;20;16;20;15;8;11;12;11;12;16;13;14;18;12;12;10;4;6;2;5;4;6;4;6;3;3;3;4;3;5;5;2;0;4;0;2;3;2;5;0;2;3;3;1;2;1;0;0;1;0;0;0;0;1;1;0;0;1;0;2;2;0;0;0;0;1;0;0;75;88;150;0;24;4;8;0;
250510510000008;8;136;0;0;2;2;1;3;6;5;14;8;7;2;5;8;5;2;5;9;8;6;4;0;1;2;1;1;2;1;0;1;2;1;2;0;1;3;2;2;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;1;0;0;1;0;28;33;69;0;1;0;0;0;
250520405000001;1;661;6;9;9;22;21;19;22;12;13;23;26;19;15;26;12;19;25;10;14;15;19;15;15;18;15;11;12;15;6;8;9;5;6;10;12;9;8;7;11;5;6;6;3;8;8;1;8;11;4;5;2;2;2;2;2;3;3;3;2;2;2;0;2;2;2;0;4;0;1;1;1;1;2;1;1;5;165;112;220;9;40;29;18;0;
250520405000002;1;707;14;8;14;15;21;24;19;21;17;17;18;24;17;21;20;22;22;20;16;26;23;16;16;15;13;19;10;14;9;16;8;16;8;9;8;7;2;3;4;3;0;5;8;5;5;8;3;5;5;4;4;3;5;3;5;5;6;5;6;1;2;3;3;2;0;1;0;0;2;0;1;0;1;0;3;3;175;148;267;2;25;6;12;0;
250520405000003;1;604;4;5;13;16;14;28;16;33;20;16;26;26;18;21;24;25;16;16;19;12;13;11;11;10;11;8;12;7;5;11;10;6;9;6;3;9;6;8;6;2;2;4;3;2;4;4;1;7;1;3;2;4;4;2;1;4;2;5;1;4;0;1;0;0;0;1;1;2;1;0;0;0;0;0;0;6;148;96;244;6;32;10;16;0;
250520405000004;1;446;0;5;6;9;16;16;13;22;19;25;23;19;14;17;9;15;10;10;9;11;13;5;9;6;5;5;12;12;6;8;10;7;5;6;0;6;2;6;4;1;4;2;1;2;2;6;3;4;1;1;2;2;0;1;1;1;1;1;2;0;3;0;2;0;1;3;2;0;1;0;1;0;0;0;0;0;93;78;195;2;20;8;12;2;
250520405000005;1;436;1;3;7;12;12;12;13;14;17;14;15;15;15;16;11;12;5;15;5;11;9;8;7;7;9;9;9;7;5;5;9;15;5;9;4;3;1;7;2;4;4;9;5;3;5;1;3;4;3;5;2;2;3;3;0;3;1;2;0;1;2;1;3;0;0;2;0;0;0;1;2;1;0;0;0;6;124;70;122;21;10;38;15;1;
250520405000006;1;667;3;5;5;10;10;19;30;25;15;19;13;18;15;24;17;11;15;13;15;17;16;15;13;11;17;15;10;12;12;6;9;19;7;7;10;9;7;9;12;11;5;12;8;7;6;6;7;5;3;5;6;9;2;6;6;0;1;2;0;5;2;0;1;3;1;0;1;3;3;1;2;2;0;5;2;14;161;127;241;8;38;15;38;4;
250520405000007;8;352;4;9;3;5;8;10;16;8;11;7;10;7;10;12;11;11;14;13;9;12;8;11;9;3;12;6;4;7;5;4;10;0;8;1;3;5;3;4;1;3;5;3;7;4;1;0;1;0;2;3;0;2;4;2;0;3;1;2;1;2;1;1;3;0;0;0;1;0;1;2;0;2;0;0;0;1;74;64;159;2;10;4;10;0;
250520405000008;8;430;2;10;10;12;4;22;12;16;13;20;12;15;10;14;11;11;11;7;9;12;6;10;5;10;8;7;10;12;5;4;7;7;6;6;7;5;4;6;4;4;4;5;1;1;1;2;0;1;2;2;3;3;1;2;1;5;1;2;1;3;2;5;2;1;0;2;1;1;1;0;0;0;2;1;1;4;100;103;162;2;8;4;10;2;
250523805000001;1;635;2;4;6;11;8;17;18;22;17;13;13;17;17;17;19;21;16;14;10;15;16;8;13;14;12;8;9;5;7;12;9;7;12;8;12;14;10;14;9;11;10;10;13;11;7;7;7;6;1;5;3;10;6;2;4;4;8;0;2;0;4;2;1;4;0;3;2;0;3;1;0;2;1;2;0;7;167;146;247;2;21;4;17;0;
250523805000002;1;680;2;2;5;9;13;10;7;20;24;15;16;19;11;19;23;22;21;18;13;21;27;19;9;15;13;11;9;10;10;10;5;5;15;11;12;15;10;10;9;13;7;8;6;11;3;12;6;9;9;7;6;2;2;3;1;7;3;1;3;4;4;5;5;3;2;3;1;1;4;3;0;0;1;1;2;7;197;175;238;1;19;1;14;4;
250523805000003;8;327;5;11;9;14;15;12;15;9;19;14;13;17;11;8;12;11;8;7;9;13;7;4;7;5;3;3;4;1;3;4;2;0;4;4;7;1;2;1;2;3;2;0;1;0;0;0;1;1;0;4;1;0;2;0;2;0;1;1;0;4;0;0;3;2;0;0;0;0;0;2;0;0;0;0;0;1;50;52;152;0;14;2;3;0;
250523805000004;8;178;0;0;2;3;3;10;5;5;6;0;6;3;7;9;4;8;5;5;2;2;6;3;2;6;3;2;2;2;0;0;3;1;2;4;4;2;3;3;2;1;1;2;3;1;2;3;3;1;1;1;4;1;0;2;2;3;1;1;0;0;0;0;1;0;1;0;2;2;1;0;0;0;0;0;0;3;38;36;79;0;8;3;6;0;
250523805000005;8;12;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;0;0;0;0;0;
250523805000006;8;143;0;1;4;3;1;3;3;5;1;5;6;2;7;2;3;3;6;3;4;5;4;5;4;5;5;0;1;3;1;0;3;0;4;0;1;2;1;0;4;1;2;5;3;3;1;3;3;1;2;0;1;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;2;0;0;1;0;0;0;0;0;1;34;34;62;0;0;0;4;0;
250523805000007;5;230;0;1;0;2;3;6;8;5;17;14;6;9;5;5;10;5;6;6;3;4;7;8;4;4;2;8;8;3;4;2;2;1;2;4;3;2;2;0;2;0;2;1;4;3;0;4;1;3;2;4;0;2;1;2;4;1;1;2;0;1;0;0;1;0;0;1;0;0;2;0;2;0;0;0;0;3;49;54;99;0;15;0;7;0;
250523805000008;8;24;0;0;0;0;1;1;2;1;1;1;0;0;2;2;0;1;0;0;0;1;0;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;13;0;0;0;1;0;
250523805000009;5;220;1;1;5;7;9;5;10;14;15;7;14;6;1;4;6;4;5;4;4;2;5;6;5;4;4;5;5;4;6;3;2;2;3;3;2;1;3;1;4;0;2;1;3;1;0;0;0;0;0;1;1;4;0;0;0;3;0;0;0;2;2;1;0;0;1;0;1;1;1;1;0;1;0;0;0;1;46;50;92;0;7;1;1;0;
250523805000010;8;264;0;1;3;4;8;10;13;9;12;12;11;17;14;16;15;12;7;9;4;4;5;10;8;4;4;4;4;4;1;2;5;2;2;3;1;1;0;0;4;3;0;0;2;1;1;0;0;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;2;0;39;39;147;0;13;2;8;0;
250523805000011;8;27;0;0;0;1;0;0;2;1;0;1;3;1;2;1;0;1;0;0;1;1;1;2;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;13;1;0;0;0;0;
250523805000012;5;301;1;1;1;1;7;12;8;12;11;15;15;15;8;10;6;6;6;7;6;11;5;4;6;6;2;6;4;5;1;7;5;7;3;3;4;6;4;2;1;5;3;2;1;2;3;1;2;2;4;7;0;4;2;1;0;1;1;3;0;1;4;1;0;2;1;2;2;0;1;1;0;1;0;0;1;0;74;61;124;0;19;2;6;0;
250523805000013;5;270;2;6;5;7;9;12;9;15;9;19;15;13;8;11;7;10;2;9;3;10;5;5;5;3;3;3;6;3;3;0;1;2;1;2;4;3;0;4;1;1;0;1;0;1;0;3;1;1;2;2;2;1;0;1;1;3;2;1;1;0;0;0;3;2;1;0;0;0;0;2;1;1;0;0;0;1;58;37;123;1;14;1;7;0;
250523805000014;5;91;0;0;2;0;1;1;1;2;6;5;6;4;4;4;3;4;1;3;3;4;4;3;4;6;0;1;1;1;0;1;2;0;0;2;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22;19;38;0;3;0;6;0;
250523805000015;5;34;0;0;0;0;1;2;1;1;2;1;2;2;0;2;3;0;1;1;0;1;0;0;0;2;0;0;1;2;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;21;1;0;0;0;0;
250527905000001;1;292;3;2;1;4;9;6;8;5;7;6;6;10;9;7;10;9;4;6;14;6;5;8;6;9;5;5;4;3;5;9;4;8;5;3;5;4;6;8;3;1;1;3;1;1;2;3;1;1;4;3;2;2;1;3;2;4;2;1;1;2;1;1;0;0;0;2;1;0;0;0;0;1;0;2;1;5;92;57;92;3;15;2;10;0;
250527905000002;8;207;0;2;7;8;6;11;6;7;5;8;5;13;10;5;8;3;1;4;3;3;1;7;3;2;5;5;5;3;3;1;3;3;0;3;1;4;2;0;5;4;0;1;0;1;2;3;0;0;0;1;1;1;2;0;3;1;1;2;1;0;0;0;1;0;0;2;1;2;0;1;0;0;2;1;0;2;40;39;84;0;15;1;0;2;
250527905000003;8;183;2;1;2;6;5;2;8;6;8;8;11;9;11;5;9;7;5;4;3;2;3;4;0;1;0;4;2;2;2;0;3;3;5;3;4;1;3;2;1;1;2;2;2;1;1;4;0;1;0;0;1;0;0;0;2;0;0;0;0;1;0;2;0;1;0;0;0;1;2;0;1;0;0;0;0;1;39;22;92;0;8;1;3;2;
250527905000004;8;215;1;1;3;3;2;8;10;8;11;13;10;8;12;11;6;7;6;4;3;3;3;2;2;2;0;5;1;1;0;2;2;1;3;4;1;3;1;1;1;2;3;5;1;1;6;5;1;4;1;0;4;2;3;2;1;0;0;0;1;0;4;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;45;38;99;0;13;4;5;1;
250527905000005;8;282;0;1;6;6;7;11;10;8;12;6;13;10;12;9;12;7;7;6;14;8;9;4;10;3;8;7;6;4;4;5;3;5;4;5;4;2;0;1;2;1;0;1;2;0;2;0;1;2;1;1;1;3;1;1;0;4;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;2;2;0;1;58;65;113;2;12;2;7;2;
250527905000006;8;219;1;2;8;7;8;8;5;10;9;5;9;9;3;4;4;4;4;8;2;5;3;4;3;4;4;4;7;9;4;3;1;1;4;2;1;4;1;3;4;4;2;3;2;1;2;0;2;3;0;2;1;0;0;0;1;2;1;0;0;2;0;3;2;0;0;1;0;0;1;1;0;2;0;0;0;0;43;48;81;0;7;3;5;0;
250527905000007;8;311;0;3;5;7;7;8;11;9;10;8;13;7;5;10;7;4;8;9;8;2;5;5;8;4;5;9;4;8;7;9;6;5;1;9;7;1;1;2;3;0;3;2;4;4;2;1;1;3;0;2;1;2;4;2;2;2;4;2;2;1;1;3;1;1;2;3;2;1;3;1;1;0;0;3;0;5;76;70;116;1;14;3;7;0;
250527905000008;5;244;2;5;4;5;3;2;7;5;8;5;9;4;3;8;3;6;4;4;7;2;10;6;4;12;5;5;5;7;5;6;9;3;6;3;3;4;4;3;5;2;2;4;1;4;0;2;0;0;1;1;3;1;0;0;0;3;1;1;1;0;0;1;0;0;2;3;1;1;0;2;1;1;0;1;0;3;78;55;78;4;2;3;5;0;
250527905000009;8;273;0;2;4;3;11;3;8;15;17;18;16;13;12;14;12;8;6;7;12;4;1;6;2;2;5;5;4;7;5;3;1;5;2;6;1;4;0;4;0;1;1;2;2;2;0;1;0;3;0;0;1;1;0;3;0;0;0;0;1;1;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;34;49;151;0;13;2;3;0;
250527905000010;8;99;0;1;0;4;3;1;5;5;5;4;6;4;9;4;4;4;0;3;5;2;1;1;2;0;2;2;0;0;1;2;1;0;3;2;3;0;4;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;18;54;0;3;0;5;0;
250527905000011;8;290;2;4;7;11;13;12;8;7;12;13;12;7;14;8;3;15;6;7;8;10;5;7;5;2;5;4;7;9;4;4;5;6;1;2;1;3;3;7;0;3;2;4;0;2;2;0;1;0;0;1;0;3;0;0;2;2;0;4;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;57;53;123;0;11;0;8;1;
250527905000012;8;345;0;4;8;7;4;12;14;9;9;15;13;13;13;12;12;11;13;9;6;7;10;4;4;4;10;10;4;6;4;5;5;3;3;6;4;7;4;3;5;6;1;2;3;1;3;1;2;2;0;3;1;3;0;4;0;2;2;1;0;2;0;1;2;1;1;0;2;0;2;4;0;0;0;0;0;1;76;64;159;3;9;0;8;0;
250530305000001;1;529;0;5;5;12;10;15;14;20;16;19;26;18;21;19;25;15;12;20;17;10;17;8;17;12;9;4;8;8;8;6;9;10;8;6;4;7;9;7;8;6;8;3;7;8;2;2;3;1;0;3;1;2;1;1;0;3;2;0;1;0;0;1;1;2;3;1;0;1;0;0;0;0;0;0;1;1;140;108;218;1;11;2;14;2;
250530305000002;8;316;3;3;4;5;6;11;4;7;6;7;9;4;7;7;11;15;7;10;6;8;13;6;11;10;9;3;11;5;4;3;4;5;3;6;2;7;2;5;1;1;10;4;4;4;2;3;2;1;2;1;3;2;0;4;1;2;3;3;1;3;2;0;1;2;1;1;0;0;0;0;1;1;0;0;0;1;80;55;111;9;3;29;7;0;
250530305000003;8;199;2;2;5;2;4;5;5;7;11;8;11;5;5;3;3;11;5;4;11;6;2;3;4;5;5;5;4;4;2;3;3;5;4;4;2;4;2;1;1;2;0;1;2;4;0;1;1;0;0;2;0;0;2;0;0;0;0;0;0;2;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;46;32;76;11;6;9;4;0;
