Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132
250180705000101;1;808;808;723;85;0;593;22;181;0;12;0;801;1;0;6;804;117;72;12;191;412;0;4;796;699;82;4;11;12;672;666;6;0;3;36;97;0;808;808;0;0;782;18;8;376;376;339;37;0;288;8;75;0;5;0;372;1;0;3;373;58;29;7;90;189;0;3;370;321;42;1;6;6;309;305;4;0;1;17;49;0;376;376;0;0;366;8;2;432;432;384;48;0;305;14;106;0;7;0;429;0;0;3;431;59;43;5;101;223;0;1;426;378;40;3;5;6;363;361;2;0;2;19;48;0;432;432;0;0;416;10;6
250180705000102;1;875;875;821;54;0;629;0;216;0;30;0;870;0;0;5;875;21;0;849;0;0;5;0;875;642;204;25;4;0;812;812;0;16;0;33;0;14;868;868;0;7;852;16;0;437;437;409;28;0;313;0;112;0;12;0;434;0;0;3;437;12;0;422;0;0;3;0;437;320;104;11;2;0;408;408;0;8;0;14;0;7;433;433;0;4;425;8;0;438;438;412;26;0;316;0;104;0;18;0;436;0;0;2;438;9;0;427;0;0;2;0;438;322;100;14;2;0;404;404;0;8;0;19;0;7;435;435;0;3;427;8;0
250180705000103;1;767;767;749;18;0;510;2;83;0;99;73;723;11;0;33;767;4;214;526;6;0;17;0;752;657;74;16;5;15;533;529;4;11;0;205;3;15;767;741;26;0;683;31;27;370;370;360;10;0;243;1;43;0;47;36;343;6;0;21;370;1;107;250;3;0;9;0;362;316;36;8;2;8;251;249;2;6;0;103;2;8;370;357;13;0;327;13;17;397;397;389;8;0;267;1;40;0;52;37;380;5;0;12;397;3;107;276;3;0;8;0;390;341;38;8;3;7;282;280;2;5;0;102;1;7;397;384;13;0;356;18;10
250180705000104;1;627;627;627;0;0;443;38;97;0;49;0;560;0;0;67;625;3;613;0;0;0;9;2;625;399;212;14;0;2;523;523;0;28;9;64;0;3;619;592;27;8;566;22;4;315;315;315;0;0;218;19;51;0;27;0;284;0;0;31;313;2;307;0;0;0;4;2;313;196;111;6;0;2;266;266;0;14;4;30;0;1;312;301;11;3;289;10;2;312;312;312;0;0;225;19;46;0;22;0;276;0;0;36;312;1;306;0;0;0;5;0;312;203;101;8;0;0;257;257;0;14;5;34;0;2;307;291;16;5;277;12;2
250180705000105;1;188;188;188;0;0;159;0;29;0;0;0;146;0;0;42;188;3;152;10;23;0;0;0;183;112;66;5;0;5;151;151;0;37;0;0;0;0;188;182;6;0;175;2;5;96;96;96;0;0;79;0;17;0;0;0;74;0;0;22;96;1;81;5;9;0;0;0;94;57;33;4;0;2;77;77;0;19;0;0;0;0;96;93;3;0;88;1;4;92;92;92;0;0;80;0;12;0;0;0;72;0;0;20;92;2;71;5;14;0;0;0;89;55;33;1;0;3;74;74;0;18;0;0;0;0;92;89;3;0;87;1;1
250180705000106;1;702;702;702;0;0;299;151;83;146;23;0;702;0;0;0;700;5;687;8;0;0;0;2;700;161;399;110;30;2;702;702;0;0;0;0;0;0;702;702;0;0;681;21;0;356;356;356;0;0;141;79;42;85;9;0;356;0;0;0;356;3;349;4;0;0;0;0;356;78;209;53;16;0;356;356;0;0;0;0;0;0;356;356;0;0;347;9;0;346;346;346;0;0;158;72;41;61;14;0;346;0;0;0;344;2;338;4;0;0;0;2;344;83;190;57;14;2;346;346;0;0;0;0;0;0;346;346;0;0;334;12;0
250180705000107;1;947;947;928;19;0;652;94;193;0;5;3;947;0;0;0;947;2;930;15;0;0;0;0;947;439;452;44;12;0;947;947;0;0;0;0;0;0;947;947;0;0;897;50;0;471;471;462;9;0;319;48;101;0;2;1;471;0;0;0;471;1;464;6;0;0;0;0;471;216;227;22;6;0;471;471;0;0;0;0;0;0;471;471;0;0;442;29;0;476;476;466;10;0;333;46;92;0;3;2;476;0;0;0;476;1;466;9;0;0;0;0;476;223;225;22;6;0;476;476;0;0;0;0;0;0;476;476;0;0;455;21;0
250180705000108;1;572;572;568;0;4;349;13;191;0;19;0;568;0;0;4;572;25;544;3;0;0;0;0;572;315;190;61;6;0;572;572;0;0;0;0;0;0;572;572;0;0;514;58;0;276;276;274;0;2;171;6;91;0;8;0;275;0;0;1;276;9;266;1;0;0;0;0;276;155;89;30;2;0;276;276;0;0;0;0;0;0;276;276;0;0;246;30;0;296;296;294;0;2;178;7;100;0;11;0;293;0;0;3;296;16;278;2;0;0;0;0;296;160;101;31;4;0;296;296;0;0;0;0;0;0;296;296;0;0;268;28;0
250180705000109;1;669;669;653;16;0;487;2;113;0;60;7;669;0;0;0;669;8;23;638;0;0;0;0;669;590;72;7;0;0;669;669;0;0;0;0;0;0;669;669;0;0;628;41;0;337;337;328;9;0;241;1;55;0;36;4;337;0;0;0;337;6;10;321;0;0;0;0;337;289;43;5;0;0;337;337;0;0;0;0;0;0;337;337;0;0;313;24;0;332;332;325;7;0;246;1;58;0;24;3;332;0;0;0;332;2;13;317;0;0;0;0;332;301;29;2;0;0;332;332;0;0;0;0;0;0;332;332;0;0;315;17;0
250180705000110;1;776;776;776;0;0;635;9;127;0;5;0;762;10;0;4;776;25;13;468;264;0;6;0;776;506;229;34;7;0;776;759;17;0;0;0;0;0;776;776;0;0;741;28;7;373;373;373;0;0;306;3;61;0;3;0;366;5;0;2;373;13;9;224;124;0;3;0;373;248;105;17;3;0;373;363;10;0;0;0;0;0;373;373;0;0;356;14;3;403;403;403;0;0;329;6;66;0;2;0;396;5;0;2;403;12;4;244;140;0;3;0;403;258;124;17;4;0;403;396;7;0;0;0;0;0;403;403;0;0;385;14;4
250180705000111;1;580;580;544;36;0;479;0;83;0;16;2;566;14;0;0;580;76;335;32;0;134;3;0;575;482;88;5;0;5;580;580;0;0;0;0;0;0;580;580;0;0;545;27;8;274;274;258;16;0;226;0;41;0;7;0;266;8;0;0;274;32;153;15;0;72;2;0;271;224;45;2;0;3;274;274;0;0;0;0;0;0;274;274;0;0;260;10;4;306;306;286;20;0;253;0;42;0;9;2;300;6;0;0;306;44;182;17;0;62;1;0;304;258;43;3;0;2;306;306;0;0;0;0;0;0;306;306;0;0;285;17;4
250180705000112;1;656;656;574;82;0;514;1;136;0;5;0;652;4;0;0;656;156;475;0;3;22;0;0;656;519;112;13;12;0;608;604;4;0;0;48;0;0;656;656;0;0;574;26;56;306;306;269;37;0;241;1;61;0;3;0;305;1;0;0;306;76;219;0;1;10;0;0;306;242;53;5;6;0;283;281;2;0;0;23;0;0;306;306;0;0;261;14;31;350;350;305;45;0;273;0;75;0;2;0;347;3;0;0;350;80;256;0;2;12;0;0;350;277;59;8;6;0;325;323;2;0;0;25;0;0;350;350;0;0;313;12;25
250180705000113;1;492;492;492;0;0;405;6;81;0;0;0;491;0;0;1;492;24;34;434;0;0;0;0;492;228;251;9;4;0;492;492;0;0;0;0;0;0;492;492;0;0;477;15;0;244;244;244;0;0;196;3;45;0;0;0;243;0;0;1;244;10;16;218;0;0;0;0;244;114;124;4;2;0;244;244;0;0;0;0;0;0;244;244;0;0;240;4;0;248;248;248;0;0;209;3;36;0;0;0;248;0;0;0;248;14;18;216;0;0;0;0;248;114;127;5;2;0;248;248;0;0;0;0;0;0;248;248;0;0;237;11;0
250180705000114;1;504;504;504;0;0;419;9;66;0;9;1;504;0;0;0;504;29;426;49;0;0;0;0;504;333;151;20;0;0;504;504;0;0;0;0;0;0;504;504;0;0;495;5;4;243;243;243;0;0;201;5;33;0;4;0;243;0;0;0;243;14;206;23;0;0;0;0;243;167;69;7;0;0;243;243;0;0;0;0;0;0;243;243;0;0;238;3;2;261;261;261;0;0;218;4;33;0;5;1;261;0;0;0;261;15;220;26;0;0;0;0;261;166;82;13;0;0;261;261;0;0;0;0;0;0;261;261;0;0;257;2;2
250180705000115;1;802;802;679;104;4;625;0;155;0;22;0;796;6;0;0;802;41;163;6;0;588;4;0;783;692;81;6;4;19;765;765;0;0;0;6;31;0;796;789;7;6;705;69;15;383;383;328;43;3;299;0;74;0;10;0;379;4;0;0;383;23;68;3;0;286;3;0;371;329;38;2;2;12;365;365;0;0;0;3;15;0;380;377;3;3;334;34;9;419;419;351;61;1;326;0;81;0;12;0;417;2;0;0;419;18;95;3;0;302;1;0;412;363;43;4;2;7;400;400;0;0;0;3;16;0;416;412;4;3;371;35;6
250180705000116;1;596;596;497;99;0;404;8;181;0;3;0;596;0;0;0;591;440;18;118;8;0;7;5;589;496;78;5;10;7;596;588;8;0;0;0;0;0;596;596;0;0;557;29;10;279;279;229;50;0;183;4;92;0;0;0;279;0;0;0;278;208;8;53;5;0;4;1;276;233;38;2;3;3;279;274;5;0;0;0;0;0;279;279;0;0;262;13;4;317;317;268;49;0;221;4;89;0;3;0;317;0;0;0;313;232;10;65;3;0;3;4;313;263;40;3;7;4;317;314;3;0;0;0;0;0;317;317;0;0;295;16;6
250180705000117;1;607;606;516;90;0;498;0;92;0;10;6;590;5;1;10;603;6;0;58;2;533;4;3;595;486;88;17;4;11;530;530;0;50;0;14;0;12;604;604;0;2;581;17;6;297;296;251;45;0;241;0;45;0;5;5;288;2;1;5;295;6;0;28;1;258;2;1;293;241;41;7;4;3;256;256;0;27;0;6;0;7;294;294;0;2;282;10;2;310;310;265;45;0;257;0;47;0;5;1;302;3;0;5;308;0;0;30;1;275;2;2;302;245;47;10;0;8;274;274;0;23;0;8;0;5;310;310;0;0;299;7;4
250180705000118;1;283;283;282;0;1;169;7;4;0;40;63;265;0;0;18;248;14;3;134;21;50;26;35;231;221;6;4;0;52;152;152;0;18;7;83;20;3;280;249;31;3;16;0;233;137;137;137;0;0;87;2;1;0;18;29;128;0;0;9;120;6;1;67;7;26;13;17;110;108;2;0;0;27;74;74;0;9;3;41;9;1;136;121;15;1;6;0;115;146;146;145;0;1;82;5;3;0;22;34;137;0;0;9;128;8;2;67;14;24;13;18;121;113;4;4;0;25;78;78;0;9;4;42;11;2;144;128;16;2;10;0;118
250180705000119;1;700;697;674;17;4;529;46;105;4;13;0;680;4;3;10;697;20;4;594;0;0;79;0;695;538;134;19;4;2;690;690;0;5;0;2;0;0;689;688;1;8;651;34;3;344;342;329;9;2;259;22;51;2;8;0;332;3;2;5;342;10;2;288;0;0;42;0;340;266;64;8;2;2;337;337;0;4;0;1;0;0;337;337;0;5;316;19;2;356;355;345;8;2;270;24;54;2;5;0;348;1;1;5;355;10;2;306;0;0;37;0;355;272;70;11;2;0;353;353;0;1;0;1;0;0;352;351;1;3;335;15;1
250180705000120;1;1210;1206;1094;96;13;941;10;206;5;44;0;1193;2;0;11;1157;72;25;1048;12;0;0;49;1113;901;195;15;2;93;1006;1006;0;9;4;187;0;0;1200;1200;0;6;870;113;217;608;607;546;54;6;476;5;104;3;19;0;599;1;0;7;585;36;10;531;8;0;0;22;565;456;100;7;2;42;510;510;0;5;1;91;0;0;604;604;0;3;435;56;113;602;599;548;42;7;465;5;102;2;25;0;594;1;0;4;572;36;15;517;4;0;0;27;548;445;95;8;0;51;496;496;0;4;3;96;0;0;596;596;0;3;435;57;104
250180705000121;1;1316;1316;1267;47;0;952;19;229;7;91;18;1288;12;0;16;1298;23;100;150;44;970;11;18;1278;1168;100;10;0;38;1067;1064;3;99;0;39;105;6;1313;1313;0;3;1068;124;121;649;649;627;21;0;471;9;108;5;50;6;632;9;0;8;640;10;43;72;24;484;7;9;630;584;41;5;0;19;534;532;2;51;0;15;46;3;647;647;0;2;529;59;59;667;667;640;26;0;481;10;121;2;41;12;656;3;0;8;658;13;57;78;20;486;4;9;648;584;59;5;0;19;533;532;1;48;0;24;59;3;666;666;0;1;539;65;62
250180705000122;1;778;778;775;3;0;560;70;136;0;4;8;770;5;0;3;763;7;17;735;0;0;4;15;763;703;57;3;0;15;572;572;0;0;0;200;0;6;777;764;13;1;722;15;27;384;384;382;2;0;273;33;72;0;2;4;379;4;0;1;377;6;8;361;0;0;2;7;377;347;27;3;0;7;274;274;0;0;0;107;0;3;383;376;7;1;356;7;13;394;394;393;1;0;287;37;64;0;2;4;391;1;0;2;386;1;9;374;0;0;2;8;386;356;30;0;0;8;298;298;0;0;0;93;0;3;394;388;6;0;366;8;14
250180705000123;1;721;721;716;0;0;532;17;103;1;68;0;501;184;0;36;721;30;600;22;19;0;50;0;716;528;162;21;5;5;647;647;0;0;6;40;0;28;721;718;3;0;661;25;32;340;340;338;0;0;254;7;49;1;29;0;233;91;0;16;340;17;281;10;8;0;24;0;338;242;84;10;2;2;303;303;0;0;3;19;0;15;340;339;1;0;312;10;17;381;381;378;0;0;278;10;54;0;39;0;268;93;0;20;381;13;319;12;11;0;26;0;378;286;78;11;3;3;344;344;0;0;3;21;0;13;381;379;2;0;349;15;15
250180705000124;1;549;549;545;4;0;444;9;81;0;15;0;205;282;0;62;548;1;233;314;0;0;0;1;506;407;97;2;0;43;446;437;9;48;4;51;0;0;549;549;0;0;497;32;20;275;275;273;2;0;222;5;41;0;7;0;101;141;0;33;274;1;120;153;0;0;0;1;253;200;52;1;0;22;221;217;4;27;1;26;0;0;275;275;0;0;253;13;9;274;274;272;2;0;222;4;40;0;8;0;104;141;0;29;274;0;113;161;0;0;0;0;253;207;45;1;0;21;225;220;5;21;3;25;0;0;274;274;0;0;244;19;11
250180705000125;1;587;587;587;0;0;500;32;48;0;7;0;566;17;0;4;587;9;578;0;0;0;0;0;587;430;138;17;2;0;587;198;389;0;0;0;0;0;587;570;17;0;568;0;2;276;276;276;0;0;233;13;27;0;3;0;267;7;0;2;276;2;274;0;0;0;0;0;276;201;65;9;1;0;276;92;184;0;0;0;0;0;276;269;7;0;268;0;1;311;311;311;0;0;267;19;21;0;4;0;299;10;0;2;311;7;304;0;0;0;0;0;311;229;73;8;1;0;311;106;205;0;0;0;0;0;311;301;10;0;300;0;1
250180705000126;1;1075;1075;1065;5;5;789;3;243;0;0;40;1053;6;0;16;1075;56;10;1009;0;0;0;0;1075;751;276;40;8;0;1075;1075;0;0;0;0;0;0;1075;1068;7;0;992;55;21;531;531;527;3;1;387;1;124;0;0;19;521;3;0;7;531;29;6;496;0;0;0;0;531;368;142;18;3;0;531;531;0;0;0;0;0;0;531;529;2;0;493;27;9;544;544;538;2;4;402;2;119;0;0;21;532;3;0;9;544;27;4;513;0;0;0;0;544;383;134;22;5;0;544;544;0;0;0;0;0;0;544;539;5;0;499;28;12
250180705000127;1;929;927;927;0;0;792;0;68;3;64;0;646;227;0;54;927;11;3;897;8;0;8;0;927;746;176;5;0;0;655;4;651;87;11;163;8;3;927;927;0;0;915;12;0;454;454;454;0;0;389;0;30;2;33;0;316;115;0;23;454;4;2;439;4;0;5;0;454;368;83;3;0;0;309;2;307;49;4;87;4;1;454;454;0;0;449;5;0;475;473;473;0;0;403;0;38;1;31;0;330;112;0;31;473;7;1;458;4;0;3;0;473;378;93;2;0;0;346;2;344;38;7;76;4;2;473;473;0;0;466;7;0
250180705000128;1;2042;2042;1994;38;10;1393;100;397;28;121;3;1660;237;0;145;2036;4;191;1793;48;0;0;6;1888;1461;401;18;8;154;1794;1794;0;163;28;57;0;0;2039;2039;0;3;1904;4;131;1038;1038;1011;22;5;703;48;207;14;65;1;851;119;0;68;1034;2;98;907;27;0;0;4;964;748;200;11;5;74;922;922;0;76;13;27;0;0;1037;1037;0;1;973;2;62;1004;1004;983;16;5;690;52;190;14;56;2;809;118;0;77;1002;2;93;886;21;0;0;2;924;713;201;7;3;80;872;872;0;87;15;30;0;0;1002;1002;0;2;931;2;69
250180705000129;1;727;727;713;14;0;558;14;130;0;25;0;247;337;0;143;724;32;679;5;7;0;1;3;723;517;192;14;0;4;721;721;0;6;0;0;0;0;726;726;0;1;600;126;0;359;359;352;7;0;271;8;68;0;12;0;120;169;0;70;357;13;339;2;2;0;1;2;356;249;100;7;0;3;356;356;0;3;0;0;0;0;358;358;0;1;291;67;0;368;368;361;7;0;287;6;62;0;13;0;127;168;0;73;367;19;340;3;5;0;0;1;367;268;92;7;0;1;365;365;0;3;0;0;0;0;368;368;0;0;309;59;0
250180705000130;1;126;126;126;0;0;112;0;4;0;10;0;4;100;0;22;126;0;0;126;0;0;0;0;99;83;16;0;0;27;81;81;0;0;0;45;0;0;126;126;0;0;118;6;2;59;59;59;0;0;52;0;1;0;6;0;1;47;0;11;59;0;0;59;0;0;0;0;45;38;7;0;0;14;37;37;0;0;0;22;0;0;59;59;0;0;56;2;1;67;67;67;0;0;60;0;3;0;4;0;3;53;0;11;67;0;0;67;0;0;0;0;54;45;9;0;0;13;44;44;0;0;0;23;0;0;67;67;0;0;62;4;1
250180705000131;1;36;36;36;0;0;36;0;0;0;0;0;0;31;0;5;36;0;7;29;0;0;0;0;36;29;7;0;0;0;0;0;0;31;0;5;0;0;36;36;0;0;36;0;0;21;21;21;0;0;21;0;0;0;0;0;0;17;0;4;21;0;4;17;0;0;0;0;21;17;4;0;0;0;0;0;0;18;0;3;0;0;21;21;0;0;21;0;0;15;15;15;0;0;15;0;0;0;0;0;0;14;0;1;15;0;3;12;0;0;0;0;15;12;3;0;0;0;0;0;0;13;0;2;0;0;15;15;0;0;15;0;0
250180705000132;1;278;278;264;14;0;173;16;77;0;12;0;226;49;0;3;278;0;86;172;5;0;15;0;278;190;81;7;0;0;271;227;44;0;1;6;0;0;278;273;5;0;255;8;10;131;131;126;5;0;85;9;32;0;5;0;103;26;0;2;131;0;38;84;2;0;7;0;131;89;38;4;0;0;128;109;19;0;0;3;0;0;131;128;3;0;122;3;3;147;147;138;9;0;88;7;45;0;7;0;123;23;0;1;147;0;48;88;3;0;8;0;147;101;43;3;0;0;143;118;25;0;1;3;0;0;147;145;2;0;133;5;7
250180705000133;1;247;247;190;52;5;162;3;70;0;12;0;104;133;0;10;247;73;174;0;0;0;0;0;247;160;74;13;0;0;247;247;0;0;0;0;0;0;247;247;0;0;203;44;0;115;115;89;24;2;73;1;32;0;9;0;51;56;0;8;115;34;81;0;0;0;0;0;115;77;32;6;0;0;115;115;0;0;0;0;0;0;115;115;0;0;93;22;0;132;132;101;28;3;89;2;38;0;3;0;53;77;0;2;132;39;93;0;0;0;0;0;132;83;42;7;0;0;132;132;0;0;0;0;0;0;132;132;0;0;110;22;0
250180705000134;1;49;49;49;0;0;33;0;5;0;11;0;4;33;0;12;49;0;42;0;7;0;0;0;45;37;8;0;0;4;0;0;0;13;0;36;0;0;49;44;5;0;44;0;0;24;24;24;0;0;17;0;2;0;5;0;3;14;0;7;24;0;21;0;3;0;0;0;22;18;4;0;0;2;0;0;0;7;0;17;0;0;24;22;2;0;22;0;0;25;25;25;0;0;16;0;3;0;6;0;1;19;0;5;25;0;21;0;4;0;0;0;23;19;4;0;0;2;0;0;0;6;0;19;0;0;25;22;3;0;22;0;0
250190605000001;1;737;737;737;0;0;555;0;137;0;44;1;737;0;0;0;737;732;0;5;0;0;0;0;737;629;105;3;0;0;732;732;0;0;0;5;0;0;737;737;0;0;732;5;0;356;356;356;0;0;267;0;67;0;21;1;356;0;0;0;356;353;0;3;0;0;0;0;356;310;45;1;0;0;353;353;0;0;0;3;0;0;356;356;0;0;353;3;0;381;381;381;0;0;288;0;70;0;23;0;381;0;0;0;381;379;0;2;0;0;0;0;381;319;60;2;0;0;379;379;0;0;0;2;0;0;381;381;0;0;379;2;0
250190605000002;1;735;733;732;0;1;526;6;115;0;86;0;731;0;0;2;731;701;18;8;4;0;0;2;729;524;176;23;6;4;733;638;95;0;0;0;0;0;729;729;0;4;721;5;3;339;337;337;0;0;243;0;52;0;42;0;336;0;0;1;336;326;6;3;1;0;0;1;335;244;75;13;3;2;337;291;46;0;0;0;0;0;334;334;0;3;329;3;2;396;396;395;0;1;283;6;63;0;44;0;395;0;0;1;395;375;12;5;3;0;0;1;394;280;101;10;3;2;396;347;49;0;0;0;0;0;395;395;0;1;392;2;1
250190605000003;1;925;925;922;0;3;705;5;115;7;93;0;917;0;0;8;924;854;10;17;43;0;0;1;924;563;283;66;12;1;925;925;0;0;0;0;0;0;924;924;0;1;893;31;0;428;428;426;0;2;330;2;49;3;44;0;423;0;0;5;427;396;8;6;17;0;0;1;427;253;137;30;7;1;428;428;0;0;0;0;0;0;427;427;0;1;411;16;0;497;497;496;0;1;375;3;66;4;49;0;494;0;0;3;497;458;2;11;26;0;0;0;497;310;146;36;5;0;497;497;0;0;0;0;0;0;497;497;0;0;482;15;0
250190605000004;1;694;694;641;0;53;505;15;120;0;54;0;690;0;4;0;694;688;0;3;0;0;3;0;691;451;206;11;23;3;694;675;19;0;0;0;0;0;694;692;2;0;635;57;0;316;316;288;0;28;228;7;55;0;26;0;313;0;3;0;316;314;0;1;0;0;1;0;316;203;95;7;11;0;316;306;10;0;0;0;0;0;316;315;1;0;289;26;0;378;378;353;0;25;277;8;65;0;28;0;377;0;1;0;378;374;0;2;0;0;2;0;375;248;111;4;12;3;378;369;9;0;0;0;0;0;378;377;1;0;346;31;0
250190605000005;1;575;569;567;0;2;438;0;97;0;34;0;569;0;0;0;569;565;0;0;4;0;0;0;569;351;146;48;24;0;569;6;563;0;0;0;0;0;568;568;0;1;568;0;0;273;269;268;0;1;207;0;46;0;16;0;269;0;0;0;269;267;0;0;2;0;0;0;269;162;78;16;13;0;269;3;266;0;0;0;0;0;268;268;0;1;268;0;0;302;300;299;0;1;231;0;51;0;18;0;300;0;0;0;300;298;0;0;2;0;0;0;300;189;68;32;11;0;300;3;297;0;0;0;0;0;300;300;0;0;300;0;0
250190605000006;1;938;938;938;0;0;717;18;127;0;49;27;938;0;0;0;938;684;0;0;0;251;3;0;933;502;330;69;32;5;935;935;0;3;0;0;0;0;938;938;0;0;892;43;3;450;450;450;0;0;346;7;62;0;25;10;450;0;0;0;450;317;0;0;0;131;2;0;447;235;166;34;12;3;449;449;0;1;0;0;0;0;450;450;0;0;421;27;2;488;488;488;0;0;371;11;65;0;24;17;488;0;0;0;488;367;0;0;0;120;1;0;486;267;164;35;20;2;486;486;0;2;0;0;0;0;488;488;0;0;471;16;1
250190605000007;1;817;804;804;0;0;631;1;127;0;45;0;801;0;0;3;800;795;0;0;0;5;0;4;799;653;136;10;0;5;804;804;0;0;0;0;0;0;796;796;0;8;788;8;0;383;375;375;0;0;298;0;60;0;17;0;373;0;0;2;375;373;0;0;0;2;0;0;374;303;67;4;0;1;375;375;0;0;0;0;0;0;371;371;0;4;365;6;0;434;429;429;0;0;333;1;67;0;28;0;428;0;0;1;425;422;0;0;0;3;0;4;425;350;69;6;0;4;429;429;0;0;0;0;0;0;425;425;0;4;423;2;0
250190605000008;1;933;933;933;0;0;747;3;126;0;53;4;932;0;0;1;933;933;0;0;0;0;0;0;933;846;71;16;0;0;933;932;1;0;0;0;0;0;933;933;0;0;933;0;0;449;449;449;0;0;360;1;63;0;24;1;449;0;0;0;449;449;0;0;0;0;0;0;449;408;32;9;0;0;449;449;0;0;0;0;0;0;449;449;0;0;449;0;0;484;484;484;0;0;387;2;63;0;29;3;483;0;0;1;484;484;0;0;0;0;0;0;484;438;39;7;0;0;484;483;1;0;0;0;0;0;484;484;0;0;484;0;0
250190605000009;1;872;872;866;0;6;629;0;189;1;29;24;871;0;0;1;872;872;0;0;0;0;0;0;849;766;64;4;15;23;872;872;0;0;0;0;0;0;870;870;0;2;850;20;0;426;426;422;0;4;305;0;94;0;16;11;425;0;0;1;426;426;0;0;0;0;0;0;412;371;30;2;9;14;426;426;0;0;0;0;0;0;424;424;0;2;417;7;0;446;446;444;0;2;324;0;95;1;13;13;446;0;0;0;446;446;0;0;0;0;0;0;437;395;34;2;6;9;446;446;0;0;0;0;0;0;446;446;0;0;433;13;0
250190605000010;1;910;910;907;0;3;625;37;151;0;89;8;876;0;0;34;900;870;10;4;15;0;1;10;794;739;55;0;0;116;895;895;0;5;0;6;0;4;885;885;0;25;847;16;22;464;464;463;0;1;320;18;75;0;48;3;443;0;0;21;458;443;5;2;8;0;0;6;405;376;29;0;0;59;457;457;0;3;0;2;0;2;450;450;0;14;430;10;10;446;446;444;0;2;305;19;76;0;41;5;433;0;0;13;442;427;5;2;7;0;1;4;389;363;26;0;0;57;438;438;0;2;0;4;0;2;435;435;0;11;417;6;12
250190605000011;1;511;511;511;0;0;397;3;68;0;43;0;481;0;0;30;511;503;0;5;0;0;3;0;498;474;19;0;5;13;511;511;0;0;0;0;0;0;502;491;11;9;478;0;13;259;259;259;0;0;198;1;38;0;22;0;242;0;0;17;259;255;0;2;0;0;2;0;252;239;10;0;3;7;259;259;0;0;0;0;0;0;254;248;6;5;240;0;8;252;252;252;0;0;199;2;30;0;21;0;239;0;0;13;252;248;0;3;0;0;1;0;246;235;9;0;2;6;252;252;0;0;0;0;0;0;248;243;5;4;238;0;5
250190605000012;1;1181;1133;1122;1;10;868;0;124;3;138;0;1103;0;1;29;1126;1009;22;88;7;0;0;7;1121;1045;67;6;3;12;1100;1100;0;26;0;7;0;0;1124;1124;0;9;1087;14;23;588;561;556;0;5;429;0;53;1;78;0;545;0;0;16;558;493;16;45;4;0;0;3;554;523;27;2;2;7;543;543;0;14;0;4;0;0;554;554;0;7;540;6;8;593;572;566;1;5;439;0;71;2;60;0;558;0;1;13;568;516;6;43;3;0;0;4;567;522;40;4;1;5;557;557;0;12;0;3;0;0;570;570;0;2;547;8;15
250190605000013;1;995;995;991;4;0;788;10;153;0;44;0;972;0;0;23;988;942;0;20;18;0;8;7;986;816;160;10;0;9;960;960;0;25;0;10;0;0;993;993;0;2;960;6;27;477;477;475;2;0;375;3;78;0;21;0;463;0;0;14;474;448;0;12;11;0;3;3;473;398;72;3;0;4;461;461;0;12;0;4;0;0;476;476;0;1;468;1;7;518;518;516;2;0;413;7;75;0;23;0;509;0;0;9;514;494;0;8;7;0;5;4;513;418;88;7;0;5;499;499;0;13;0;6;0;0;517;517;0;1;492;5;20
250190605000014;8;632;632;632;0;0;573;0;0;33;20;6;52;36;300;244;632;0;489;81;16;0;46;0;499;483;9;7;0;133;6;0;6;618;2;0;0;6;617;617;0;15;610;7;0;338;338;338;0;0;303;0;0;16;13;6;29;21;153;135;338;0;251;50;9;0;28;0;255;247;4;4;0;83;2;0;2;329;1;0;0;6;326;326;0;12;322;4;0;294;294;294;0;0;270;0;0;17;7;0;23;15;147;109;294;0;238;31;7;0;18;0;244;236;5;3;0;50;4;0;4;289;1;0;0;0;291;291;0;3;288;3;0
250190605000015;8;284;284;284;0;0;246;5;0;23;10;0;6;45;119;114;258;0;12;230;0;0;16;26;92;88;4;0;0;192;0;0;0;284;0;0;0;0;284;284;0;0;252;18;14;141;141;141;0;0;121;3;0;13;4;0;2;20;57;62;125;0;5;110;0;0;10;16;39;38;1;0;0;102;0;0;0;141;0;0;0;0;141;141;0;0;125;10;6;143;143;143;0;0;125;2;0;10;6;0;4;25;62;52;133;0;7;120;0;0;6;10;53;50;3;0;0;90;0;0;0;143;0;0;0;0;143;143;0;0;127;8;8
