Cod_setor;Situacao_setor;V001;V002;V003
251450310000002;8;111;0;0
251450310000003;8;59;0;0
251455205000001;1;128;1;0
251455205000002;8;77;0;0
251455205000003;8;109;0;0
251455205000004;8;59;0;0
251455205000005;8;54;0;0
251455205000006;8;89;1;0
251455205000007;8;42;0;0
251455205000008;8;95;0;0
251455205000009;8;112;0;0
251460205000001;1;51;0;0
251460205000002;8;113;0;0
251460205000003;8;157;2;0
251460205000004;8;38;1;0
251460205000005;8;47;0;0
251460205000006;1;203;0;0
251465105000001;1;187;0;0
251465105000002;8;62;1;0
251465105000003;8;61;0;0
251465105000004;8;13;0;0
251470105000001;1;140;0;0
251470105000002;1;119;0;0
251470105000003;8;24;0;0
251470105000004;8;68;0;0
251470105000005;8;16;0;0
251470105000006;8;70;0;0
251470105000007;8;42;0;0
251470105000008;1;173;0;0
251480005000001;1;220;0;0
251480005000002;1;133;0;0
251480005000003;8;112;0;0
251480005000004;8;33;0;0
251480005000005;8;103;0;0
251480005000006;8;107;0;0
251480005000007;8;36;0;0
251490905000001;1;87;0;0
251490905000002;1;157;0;0
251490905000003;1;140;0;0
251490905000004;1;88;0;0
251490905000005;1;185;1;0
251490905000006;1;175;0;0
251490905000007;8;73;0;0
251490905000008;8;27;0;0
251490905000009;8;15;0;0
251490905000010;8;19;0;0
251490905000011;8;28;0;0
251490905000012;8;24;0;0
251490905000013;8;48;0;0
251490905000014;8;11;0;0
251490905000015;8;30;0;0
251490905000016;1;102;0;0
251490905000017;1;120;1;0
251500505000001;1;175;0;0
251500505000002;1;179;1;0
251500505000003;8;206;0;0
251500505000004;8;88;0;0
251500505000005;8;131;0;0
251500505000006;8;306;0;0
251500505000007;8;18;0;0
251500505000008;1;94;0;1
251500505000009;1;189;0;0
251510405000001;1;121;0;0
251510405000002;1;167;0;0
251510405000003;1;216;0;0
251510405000004;8;88;0;0
251510405000005;8;129;2;0
251510405000006;8;191;0;0
251510405000007;8;149;0;0
251510405000008;8;35;0;0
251510405000009;8;125;0;0
251510405000010;8;58;0;0
251510405000011;8;84;0;0
251510405000012;8;338;0;0
251510405000013;1;154;1;0
251510405000014;1;86;0;0
251510405000015;1;146;0;0
251520305000001;1;85;0;0
251520305000002;1;74;0;0
251520305000003;8;80;0;0
251520305000004;8;81;0;0
251520305000005;8;44;0;0
251520305000006;1;134;1;0
251520305000007;1;95;0;0
251530205000001;1;142;0;1
251530205000002;1;213;1;0
251530205000003;1;129;1;0
251530205000004;1;163;0;0
251530205000005;1;119;4;0
251530205000006;1;112;0;0
251530205000007;1;150;1;0
251530205000008;1;151;1;0
251530205000009;1;201;2;0
251530205000010;1;133;0;0
251530205000011;1;257;1;1
251530205000012;1;120;0;0
251530205000013;1;190;2;0
251530205000014;1;105;0;0
251530205000015;1;82;0;0
251530205000016;1;118;0;0
251530205000017;1;141;0;0
251530205000018;1;170;1;0
251530205000019;1;236;1;0
251530205000020;1;244;0;0
251530205000021;1;95;0;0
251530205000022;1;43;0;0
251530205000023;1;161;0;0
251530205000024;1;167;1;0
251530205000025;1;257;0;0
251530205000026;1;235;1;0
251530205000027;1;135;0;0
251530205000028;1;177;0;0
251530205000029;1;142;0;0
251530205000030;1;108;0;1
251530205000031;1;394;6;0
251530205000032;1;165;1;0
251530205000033;1;217;0;0
251530205000034;1;108;0;0
251530205000035;1;334;2;0
251530205000036;1;108;1;0
251530205000037;8;102;0;0
251530205000038;8;83;0;1
251530205000039;8;31;0;0
251530205000040;8;78;0;0
251530205000041;5;64;3;0
251530205000042;8;94;2;0
251530205000043;8;174;0;0
251530205000044;8;186;0;0
251530205000045;8;156;0;0
251530205000046;8;49;0;0
251530205000047;8;196;0;0
251530205000048;5;275;1;0
251530205000049;5;116;0;0
251530205000050;5;90;0;0
251530205000051;5;42;0;0
251530205000052;5;62;0;0
251530205000053;5;84;0;0
251530205000054;5;127;0;0
251530205000055;1;87;1;0
251530205000056;1;176;0;0
251530205000057;1;137;0;0
251530205000058;1;208;0;0
251530205000059;5;44;0;0
251530220000001;1;267;0;0
251530220000002;8;37;0;0
251530220000003;8;80;0;0
251530220000004;8;169;1;0
251540105000001;1;118;0;0
251540105000002;8;63;0;0
251540110000001;1;258;0;0
251540110000002;1;195;0;0
251540110000003;1;292;0;0
251540110000004;8;121;0;0
251540110000005;8;233;1;0
251540110000006;8;258;1;1
251540110000007;8;433;3;1
251540110000008;1;159;1;0
251550005000001;1;62;0;0
251550005000002;1;121;0;0
251550005000003;1;100;0;0
251550005000004;1;160;0;0
251550005000005;1;161;0;0
251550005000006;1;193;0;0
251550005000007;1;143;0;0
251550005000008;1;156;0;0
251550005000009;1;125;0;0
251550005000010;8;33;0;0
251550005000011;8;69;0;0
251550005000012;8;36;0;0
251550005000013;8;99;0;0
251550005000014;8;111;0;0
251550005000015;8;104;2;0
251550005000016;4;134;0;0
251550005000017;1;60;0;0
251550015000001;1;99;0;0
251550015000002;8;33;2;0
251550015000003;8;18;1;0
251550020000001;1;16;0;0
251550020000002;8;40;0;0
251550020000003;8;69;0;0
251550020000004;5;16;0;0
251560905000001;1;190;0;1
251560905000002;1;193;1;1
251560905000003;8;74;0;0
251560905000004;4;65;0;0
251560905000005;8;66;0;0
251570805000001;1;190;1;0
251570805000002;1;119;0;0
251570805000003;8;103;0;0
251570805000004;8;113;0;0
251580705000001;1;176;0;0
251580705000002;1;143;0;0
251580705000003;1;148;0;0
251580705000004;1;151;0;0
251580705000005;8;26;0;0
251580705000006;8;45;0;0
251580705000007;8;47;1;0
251580705000008;8;56;0;0
251580705000009;8;152;4;0
251580705000010;8;92;2;0
251580705000011;8;124;0;0
251580705000012;4;62;0;0
251590605000001;1;164;0;0
251590605000002;1;108;1;0
251590605000003;1;167;0;0
251590605000004;8;60;1;0
251590605000005;8;7;0;0
251590605000006;8;33;0;0
251590605000007;8;12;0;0
251590605000008;8;30;0;0
251590605000009;8;137;1;0
251590605000010;8;65;1;1
251590605000011;8;86;1;0
251590605000012;8;5;0;0
251590605000013;1;97;0;0
251590605000014;1;118;1;0
251590605000015;8;158;0;0
251593005000001;1;100;0;0
251593005000002;1;76;0;0
251593005000003;8;104;1;0
251593005000004;8;141;1;0
251593005000005;1;218;0;0
251593005000006;1;174;0;0
251597105000001;1;152;0;0
251597105000002;8;102;1;0
251597105000003;8;167;0;0
251597105000004;8;60;1;0
251597105000005;8;60;0;0
251597105000006;8;90;0;0
251597105000007;8;137;1;0
251597105000008;8;125;1;0
251597105000009;8;55;1;0
251597105000010;5;113;1;0
251597105000011;8;163;1;0
251597105000012;8;89;1;0
251600305000001;1;119;0;0
251600305000002;1;136;1;0
251600305000003;1;116;0;0
251600305000004;1;48;0;0
251600305000005;1;142;1;0
251600305000006;1;208;1;0
251600305000007;1;183;0;0
251600305000008;1;294;0;0
251600305000009;1;166;1;0
251600305000010;1;147;0;0
251600305000011;1;141;1;0
251600305000012;1;230;1;0
251600305000013;1;208;0;0
251600305000014;1;199;4;0
251600305000015;1;272;1;0
251600305000016;1;133;0;0
251600305000017;1;131;0;0
251600305000018;1;123;0;0
251600305000019;1;170;0;0
251600305000020;1;112;2;0
251600305000021;8;174;0;0
251600305000022;8;81;1;0
251600305000023;8;70;0;0
251600305000024;8;125;0;0
251600305000025;8;43;0;0
251600305000026;8;59;0;0
251600305000027;8;53;1;0
251600305000028;8;72;2;0
251600305000029;8;78;0;0
251600305000030;8;70;0;0
251600305000031;8;55;0;0
251600305000032;5;154;0;4
251600305000033;8;59;0;0
251600305000034;8;124;0;0
251600305000035;1;162;0;0
251600305000036;1;63;0;0
251600305000037;8;106;0;0
251600305000038;8;38;0;0
251600305000039;8;137;2;0
251610205000001;1;101;0;0
251610205000002;1;118;0;0
251610205000003;1;96;2;0
251610205000004;1;209;0;0
251610205000005;1;124;0;0
251610205000006;1;145;1;0
251610205000007;1;109;0;0
251610205000008;1;153;0;0
251610205000009;8;99;0;0
251610205000010;8;156;0;0
251610205000011;8;80;0;0
251610205000012;8;96;0;0
251610205000013;1;270;0;0
251610205000014;1;106;0;0
251610205000015;1;156;1;0
251610205000016;1;170;0;0
251610205000017;1;164;0;0
251610205000018;1;132;0;0
251610210000001;1;14;0;0
251610210000002;8;114;0;0
251615105000001;1;110;1;0
251615105000002;1;244;0;0
251615105000003;8;62;0;0
251615105000004;8;51;0;0
251615105000005;8;49;0;0
251615105000006;8;51;0;0
251615105000007;5;38;0;0
251615105000008;5;48;0;0
251620105000001;1;66;1;0
251620105000002;1;138;1;0
251620105000003;1;124;0;0
251620105000004;1;148;0;0
251620105000005;1;98;0;0
251620105000006;1;107;1;0
251620105000007;1;58;0;0
251620105000008;1;194;0;0
251620105000009;1;106;1;0
251620105000010;1;107;0;0
251620105000011;1;171;0;0
251620105000012;1;129;0;0
251620105000013;1;125;0;0
251620105000014;1;96;0;0
251620105000015;1;145;0;0
251620105000016;1;173;0;0
251620105000017;1;114;0;0
251620105000018;1;179;0;0
251620105000019;1;161;1;0
251620105000020;1;239;2;3
251620105000021;1;188;0;0
251620105000022;1;152;0;0
251620105000023;1;103;1;0
251620105000024;1;93;0;0
251620105000025;1;137;1;0
251620105000026;1;241;3;0
251620105000027;1;257;3;0
251620105000028;1;151;1;0
251620105000029;1;165;1;0
251620105000030;1;164;1;0
251620105000031;1;183;0;0
251620105000032;1;195;1;0
251620105000033;1;215;2;0
251620105000034;1;128;0;0
251620105000035;1;313;2;0
251620105000036;1;226;2;0
251620105000037;1;135;0;0
251620105000038;1;183;5;0
251620105000039;1;248;1;0
251620105000040;8;59;0;0
251620105000041;8;97;0;0
251620105000042;8;36;0;0
251620105000043;8;120;1;0
251620105000044;8;64;0;0
251620105000045;8;93;0;0
251620105000046;8;93;1;0
251620105000047;5;24;0;0
251620105000048;8;61;2;0
251620105000049;8;82;0;0
251620105000050;8;35;0;0
251620105000051;8;209;0;0
251620105000052;6;140;0;0
251620105000053;6;144;1;0
251620105000054;8;69;0;0
251620105000055;6;80;0;0
251620105000056;6;343;2;0
251620105000057;8;109;2;0
251620105000059;5;32;4;0
251620105000060;1;127;1;0
251620105000061;1;167;0;0
251620105000062;1;128;1;0
251620105000063;1;119;0;0
251620105000064;1;120;0;0
251620105000065;1;97;1;0
251620105000066;1;112;0;0
251620105000067;1;269;1;0
251620105000068;1;33;0;0
251620105000069;1;168;0;0
251620105000070;1;216;0;0
251620105000071;1;133;1;0
251620105000072;1;228;11;0
251620105000073;1;44;0;0
251620105000074;1;294;6;0
251620105000075;1;137;0;1
251620105000076;1;345;2;0
251620105000077;1;78;0;0
251620105000078;6;195;1;0
251620105000079;6;139;1;0
251620105000080;8;51;0;0
251620105000081;5;40;0;0
251630005000001;1;79;0;0
251630005000002;1;110;0;0
251630005000003;1;109;0;0
251630005000004;1;184;0;0
251630005000005;1;136;0;0
251630005000006;1;133;0;0
251630005000007;1;105;0;0
251630005000008;1;149;2;0
251630005000009;1;176;0;0
251630005000010;1;117;1;0
251630005000011;1;161;0;0
251630005000012;1;102;0;0
251630005000013;8;40;0;0
251630005000014;8;72;0;0
251630005000015;8;64;0;0
251630005000016;8;54;0;0
251630005000017;8;58;0;0
251630005000018;8;71;1;0
251630005000019;8;89;0;0
251630005000020;1;71;0;0
251630005000021;1;38;0;0
251630005000022;1;131;1;0
251630005000023;1;77;0;0
251630005000024;1;106;0;0
251630005000025;5;38;0;0
251630015000001;1;28;0;0
251630015000002;8;90;0;0
251640905000001;1;177;1;0
251640905000002;1;277;2;0
251640905000003;1;78;0;0
251640905000004;1;185;2;0
251640905000005;8;63;0;0
251640905000006;8;72;0;0
251640905000007;5;103;0;0
251640905000008;8;71;0;0
251640905000009;8;48;0;0
251640905000010;8;60;0;0
251640905000011;5;108;0;0
251640905000012;8;86;0;0
251640905000013;5;53;0;0
251640905000014;8;50;0;0
251640905000015;8;80;2;0
251640905000016;1;100;0;0
251640905000017;5;34;0;0
251640905000018;5;72;0;0
251650805000001;1;178;0;0
251650805000002;1;53;0;0
251650805000003;1;117;1;0
251650805000004;1;226;0;0
251650805000005;1;94;1;0
251650805000006;1;164;1;0
251650805000007;1;102;0;0
251650805000008;1;75;0;0
251650805000009;8;75;0;0
251650805000010;8;91;0;0
251650805000011;8;53;0;0
251650805000012;8;94;0;0
251650805000013;8;90;0;0
251650805000014;8;134;0;0
251650805000015;8;59;0;0
251650805000016;8;90;0;0
251650805000017;8;183;0;0
251650805000018;8;122;1;0
251650805000019;8;158;1;0
251650805000020;1;63;0;0
251650805000021;1;56;0;0
251650805000022;1;114;0;0
251650805000023;1;129;0;0
251650805000024;1;199;1;0
251650805000025;1;85;0;0
251660705000001;1;32;0;0
251660705000002;1;153;1;0
251660705000003;1;42;0;0
251660705000004;1;207;2;0
251660705000005;1;96;1;0
251660705000006;8;29;0;0
251660705000007;8;193;3;0
251660705000008;8;28;0;0
251660705000009;8;116;1;0
251660705000010;8;147;0;0
251660705000011;8;84;0;0
251660705000012;8;44;0;0
251660705000013;8;88;1;0
251660705000014;5;72;1;0
251660705000015;8;60;0;0
251660705000016;5;64;1;0
251660705000017;5;93;1;0
251660705000018;1;111;1;0
251660705000019;1;106;0;0
251660705000020;1;107;1;0
251660705000021;1;81;0;0
251660705000022;1;246;0;0
251660705000023;1;169;3;0
251660705000024;8;130;1;0
251660705000025;8;124;0;0
251660705000026;5;88;1;0
251660705000027;5;19;0;0
251660705000028;8;34;0;0
251670605000001;1;171;0;0
251670605000002;1;71;0;0
251670605000003;1;117;0;0
251670605000004;1;210;2;0
251670605000005;1;277;0;0
251670605000006;1;205;1;0
251670605000007;1;63;0;0
251670605000008;1;77;0;0
251670605000009;8;141;0;0
251670605000010;8;180;1;0
251670605000011;8;47;0;0
251670605000012;8;256;1;0
251670605000013;8;137;1;0
251670605000014;8;83;3;0
251670605000015;8;101;0;0
251670605000016;1;60;0;0
251670605000017;1;184;1;0
251670605000018;1;115;1;0
251670605000019;1;204;1;0
251670605000020;1;230;0;0
251675505000001;1;113;1;0
251675505000002;8;123;0;0
251675505000003;8;74;0;0
251675505000004;1;125;0;0
251675505000005;1;97;0;0
251680505000001;1;78;0;0
251680505000002;1;108;0;0
251680505000003;1;145;0;0
251680505000004;8;72;0;0
251680505000005;8;131;0;0
251680505000006;8;87;0;0
251680505000007;8;100;0;0
251680505000008;8;65;0;0
251680505000009;5;35;0;0
251680505000010;8;57;0;0
251680505000011;8;63;1;0
251680505000012;8;72;0;0
251680505000013;8;193;1;0
251680505000014;1;190;0;0
251680505000015;1;225;1;0
251690405000001;1;126;0;0
251690405000002;1;190;0;0
251690405000003;1;88;0;0
251690405000004;1;147;1;0
251690405000005;1;113;1;0
251690405000006;1;86;1;0
251690405000007;1;109;0;0
251690405000008;1;162;0;0
251690405000009;8;116;0;0
251690405000010;5;59;0;0
251690405000011;8;101;0;0
251690405000012;8;72;0;0
251690405000013;5;13;0;0
251690405000014;5;33;0;0
251690405000015;8;78;1;0
251690405000016;8;40;0;0
251690405000017;8;93;0;0
251690405000018;5;37;0;0
251690405000019;1;163;1;0
251690405000020;1;178;2;0
251690405000021;1;165;1;0
251690405000022;1;149;0;0
251700105000001;1;229;0;0
251700105000002;1;171;0;0
251700105000003;1;125;1;0
251700105000004;1;145;0;0
251700105000005;8;49;0;0
251700105000006;8;89;0;0
251700105000007;8;84;0;0
251700105000008;8;181;0;0
251700105000009;5;61;1;0
251700105000010;5;18;0;0
251700110000001;1;65;0;0
251700110000002;8;171;0;0
251700110000003;8;189;0;0
251700110000004;8;143;1;0
251710005000001;1;190;0;0
251710005000002;1;91;0;0
251710005000003;8;57;0;0
251710005000004;8;69;0;0
251720905000001;1;177;1;0
251720905000002;8;265;0;0
251720905000003;8;118;0;0
251720905000004;5;56;0;0
251720905000005;8;174;0;0
251740705000001;1;185;0;0
251740705000002;8;114;1;0
251740705000003;1;106;0;0
